Time,Position
11.63061,574.5455
11.6329,574.5455
11.63479,574.5455
11.63679,574.5455
11.63844,574.5455
11.64018,574.5455
11.64239,574.5455
11.64433,574.5455
11.64615,574.5455
11.64834,574.5455
11.6505,574.5455
11.6533,574.5447
11.65553,574.5447
11.65801,574.5447
11.66044,574.5447
11.66258,574.5447
11.66428,574.5447
11.66617,574.5447
11.66811,574.5447
11.66978,574.5447
11.6718,574.5447
11.67369,574.5447
11.67545,574.5447
11.67704,574.5447
11.67881,574.5447
11.68046,574.5447
11.68233,574.5447
11.68482,574.5447
11.68696,574.33
11.68885,574.33
11.69131,574.33
11.69332,574.33
11.6951,574.33
11.6971,574.33
11.69915,574.33
11.70112,574.33
11.70336,574.33
11.70517,574.33
11.70695,574.33
11.70917,574.33
11.71134,574.33
11.71328,574.33
11.71503,574.33
11.7172,574.33
11.71966,574.2059
11.72163,574.2059
11.72421,574.2059
11.72605,574.2059
11.72774,574.2059
11.72996,574.2059
11.7316,574.2059
11.73365,574.2059
11.7354,574.2059
11.73703,574.2059
11.73919,574.2059
11.74109,574.2059
11.74264,574.2059
11.74416,574.2059
11.74584,574.2059
11.74761,574.2059
11.74947,574.2059
11.75203,574.5375
11.75406,574.5375
11.75594,574.5375
11.75785,574.5375
11.75971,574.5375
11.76308,574.5375
11.76504,574.5375
11.76728,574.5375
11.76942,574.5375
11.77107,574.5375
11.77257,574.5375
11.77402,574.5375
11.77573,574.5375
11.77738,574.5375
11.77896,574.5375
11.78067,574.5375
11.78255,574.5375
11.78505,574.5375
11.78724,575.5707
11.78909,575.5707
11.79108,575.5707
11.79286,575.5707
11.79463,575.5707
11.79701,575.5707
11.79891,575.5707
11.80104,575.5707
11.81687,575.5707
11.81928,575.6878
11.82112,575.6878
11.82312,575.6878
11.82471,575.6878
11.82627,575.6878
11.8292,575.6878
11.83127,575.6878
11.8332,575.6878
11.8353,575.6878
11.83731,575.6878
11.83907,575.6878
11.84094,575.6878
11.84305,575.6878
11.84487,575.6878
11.84701,575.6878
11.84921,575.6878
11.85178,575.7773
11.85494,575.7773
11.85772,575.7773
11.85955,575.7773
11.86162,575.7773
11.86372,575.7773
11.86558,575.7773
11.86736,575.7773
11.86902,575.7773
11.87056,575.7773
11.87233,575.7773
11.87444,575.7773
11.87656,575.7773
11.8787,575.7773
11.8809,575.7773
11.88295,575.7773
11.88527,575.9813
11.88745,575.9813
11.88929,575.9813
11.89233,575.9813
11.89396,575.9813
11.89547,575.9813
11.89716,575.9813
11.89866,575.9813
11.90024,575.9813
11.90193,575.9813
11.90372,575.9813
11.90529,575.9813
11.9069,575.9813
11.90866,575.9813
11.91035,575.9813
11.91186,575.9813
11.91354,575.9813
11.91545,575.9813
11.91759,575.9813
11.91982,576.0652
11.92161,576.0652
11.92417,576.0652
11.92598,576.0652
11.92778,576.0652
11.93053,576.0652
11.93238,576.0652
11.93424,576.0652
11.93583,576.0652
11.93764,576.0652
11.94,576.0652
11.94209,576.0652
11.94397,576.0652
11.94597,576.0652
11.94799,576.0652
11.95009,576.0652
11.95258,577.0103
11.95552,577.0103
11.95843,577.0103
11.96067,577.0103
11.96227,577.0103
11.96395,577.0103
11.96556,577.0103
11.9673,577.0103
11.96937,577.0103
11.97117,577.0103
11.97279,577.0103
11.97459,577.0103
11.97654,577.0103
11.97822,577.0103
11.98002,577.0103
11.98218,577.0103
11.98417,577.0103
11.98766,577.165
11.98945,577.165
11.99138,577.165
11.99318,577.165
11.99474,577.165
11.99776,577.165
11.99982,577.165
12.00148,577.165
12.01745,577.165
12.02002,577.2505
12.02198,577.2505
12.02415,577.2505
12.02579,577.2505
12.02728,577.2505
12.0297,577.2505
12.03239,577.2505
12.03417,577.2505
12.03615,577.2505
12.03787,577.2505
12.03945,577.2505
12.04127,577.2505
12.04321,577.2505
12.0448,577.2505
12.0468,577.2505
12.04885,577.2505
12.05102,577.2505
12.0536,577.1008
12.05538,577.1008
12.05735,577.1008
12.05958,577.1008
12.06218,577.1008
12.06406,577.1008
12.0659,577.1008
12.06777,577.1008
12.06943,577.1008
12.07128,577.1008
12.07347,577.1008
12.07551,577.1008
12.07738,577.1008
12.07937,577.1008
12.08113,577.1008
12.0832,577.1008
12.08537,577.1008
12.08728,576.9611
12.08925,576.9611
12.09142,576.9611
12.09403,576.9611
12.09596,576.9611
12.09793,576.9611
12.09972,576.9611
12.10156,576.9611
12.10344,576.9611
12.10505,576.9611
12.10658,576.9611
12.10832,576.9611
12.11012,576.9611
12.11189,576.9611
12.11385,576.9611
12.11621,576.9611
12.11883,576.9611
12.12112,576.933
12.12398,576.933
12.12644,576.933
12.12861,576.933
12.13072,576.933
12.13279,576.933
12.13471,576.933
12.1365,576.933
12.13869,576.933
12.1411,576.933
12.1431,576.933
12.14521,576.933
12.14742,576.933
12.14948,576.933
12.15197,577.0009
12.15513,577.0009
12.15754,577.0009
12.15958,577.0009
12.16125,577.0009
12.16307,577.0009
12.16495,577.0009
12.16674,577.0009
12.16922,577.0009
12.17145,577.0009
12.17321,577.0009
12.17537,577.0009
12.17738,577.0009
12.17905,577.0009
12.1808,577.0009
12.18288,577.0009
12.18629,577.3071
12.18983,577.3071
12.19185,577.3071
12.19382,577.3071
12.19548,577.3071
12.19733,577.3071
12.19923,577.3071
12.20128,577.3071
12.20306,577.3071
12.22045,577.8991
12.22284,577.8991
12.22544,577.8991
12.22703,577.8991
12.22851,577.8991
12.23037,577.8991
12.23363,577.8991
12.23614,577.8991
12.2383,577.8991
12.24008,577.8991
12.24195,577.8991
12.24377,577.8991
12.24545,577.8991
12.24729,577.8991
12.24919,577.8991
12.25134,577.8991
12.25396,577.8991
12.25603,578.3048
12.25767,578.3048
12.25979,578.3048
12.26229,578.3048
12.2641,578.3048
12.26627,578.3048
12.26812,578.3048
12.26983,578.3048
12.2717,578.3048
12.27361,578.3048
12.27522,578.3048
12.27732,578.3048
12.27942,578.3048
12.28143,578.3048
12.28325,578.3048
12.28506,578.3048
12.28711,578.4272
12.28873,578.4272
12.29189,578.4272
12.29365,578.4272
12.2951,578.4272
12.29727,578.4272
12.29907,578.4272
12.30079,578.4272
12.30284,578.4272
12.30474,578.4272
12.3065,578.4272
12.30852,578.4272
12.31033,578.4272
12.31195,578.4272
12.3135,578.4272
12.31537,578.4272
12.31742,578.4272
12.31972,578.4272
12.32157,578.4691
12.32401,578.4691
12.32653,578.4691
12.3284,578.4691
12.33012,578.4691
12.33232,578.4691
12.33437,578.4691
12.33607,578.4691
12.3379,578.4691
12.34061,578.4691
12.34287,578.4691
12.34525,578.4691
12.34766,578.4691
12.34978,578.4691
12.35223,578.4974
12.35579,578.4974
12.35823,578.4974
12.35993,578.4974
12.36137,578.4974
12.36489,578.4974
12.36695,578.4974
12.36914,578.4974
12.37127,578.4974
12.37308,578.4974
12.3751,578.4974
12.3771,578.4974
12.37878,578.4974
12.38049,578.4974
12.38247,578.4974
12.3848,578.4974
12.38875,578.6113
12.39083,578.6113
12.39332,578.6113
12.39546,578.6113
12.3973,578.6113
12.39944,578.6113
12.40156,578.6113
12.40344,578.6557
12.42191,578.6557
12.42423,578.6557
12.4258,578.6557
12.42709,578.6557
12.43056,578.6557
12.43262,578.6557
12.43458,578.6557
12.43687,578.6557
12.43872,578.6557
12.44042,578.6557
12.44266,578.6557
12.44447,578.6557
12.44625,578.6557
12.4489,578.6557
12.45115,578.6557
12.45413,578.7857
12.45731,578.7857
12.46012,578.7857
12.46193,578.7857
12.46357,578.7857
12.46574,578.7857
12.46768,578.7857
12.46944,578.7857
12.4712,578.7857
12.47328,578.7857
12.47505,578.7857
12.47723,578.7857
12.47946,578.7857
12.48159,578.7857
12.48386,578.7857
12.48571,578.7857
12.48797,578.8386
12.49125,578.8386
12.49381,578.8386
12.4954,578.8386
12.49704,578.8386
12.49868,578.8386
12.50035,578.8386
12.50229,578.8386
12.50412,578.8386
12.50595,578.8386
12.50781,578.8386
12.50987,578.8386
12.51166,578.8386
12.51335,578.8386
12.51523,578.8386
12.51711,578.8386
12.51928,578.8386
12.52153,578.9381
12.52384,578.9381
12.52605,578.9381
12.52797,578.9381
12.52971,578.9381
12.53197,578.9381
12.53384,578.9381
12.53545,578.9381
12.53714,578.9381
12.53949,578.9381
12.54126,578.9381
12.54292,578.9381
12.5448,578.9381
12.54662,578.9381
12.54858,578.9381
12.55024,578.9381
12.55182,578.9381
12.55451,578.6265
12.55648,578.6265
12.55863,578.6265
12.56014,578.6265
12.5615,578.6265
12.56523,578.6265
12.56713,578.6265
12.56933,578.6265
12.57151,578.6265
12.5732,578.6265
12.57527,578.6265
12.57736,578.6265
12.57939,578.6265
12.58186,578.6265
12.58491,578.6265
12.58711,578.6265
12.58893,578.6265
12.5906,578.6265
12.59234,578.6265
12.59444,578.6265
12.59623,578.6265
12.59776,578.6265
12.59961,578.6265
12.60124,578.6265
12.60277,578.6265
12.60428,578.3975
12.62206,578.3975
12.62532,578.3975
12.62719,578.3975
12.62873,578.3975
12.63126,578.3975
12.63317,578.3975
12.63507,578.3975
12.63722,578.3975
12.63922,578.3975
12.64135,578.3975
12.64331,578.3975
12.646,578.3975
12.64802,578.3975
12.65008,578.3975
12.65235,578.3975
12.65518,578.3427
12.65835,578.3427
12.66124,578.3427
12.66305,578.3427
12.66471,578.3427
12.66687,578.3427
12.66886,578.3427
12.67045,578.3427
12.67227,578.3427
12.67393,578.3427
12.67542,578.3427
12.67691,578.3427
12.67865,578.3427
12.68069,578.3427
12.68307,578.3427
12.68497,578.3427
12.68705,578.3427
12.68923,578.45
12.69158,578.45
12.69503,578.45
12.69744,578.45
12.6993,578.45
12.701,578.45
12.70309,578.45
12.70482,578.45
12.70651,578.45
12.70878,578.45
12.71082,578.45
12.71258,578.45
12.7146,578.45
12.71815,578.45
12.72038,578.8531
12.72322,578.8531
12.72593,578.8531
12.72805,578.8531
12.72964,578.8531
12.73121,578.8531
12.73317,578.8531
12.73496,578.8531
12.73685,578.8531
12.73923,578.8531
12.74127,578.8531
12.74341,578.8531
12.74613,578.8531
12.74846,578.8531
12.75077,578.8531
12.75269,578.8531
12.7552,578.9254
12.75903,578.9254
12.76182,578.9254
12.76408,578.9254
12.76594,578.9254
12.76764,578.9254
12.76957,578.9254
12.77142,578.9254
12.77297,578.9254
12.77467,578.9254
12.77656,578.9254
12.77835,578.9254
12.77991,578.9254
12.78166,578.9254
12.78349,578.9254
12.78544,578.9254
12.78856,579.0812
12.79069,579.0812
12.79306,579.0812
12.79482,579.0812
12.79628,579.0812
12.79951,579.0812
12.8016,579.0812
12.80364,579.0812
12.8059,579.1238
12.82354,579.1238
12.82574,579.1238
12.82773,579.1238
12.82947,579.1238
12.83107,579.1238
12.83297,579.1238
12.8356,579.1238
12.83767,579.1238
12.83956,579.1238
12.84176,579.1238
12.84371,579.1238
12.84544,579.1238
12.84737,579.1238
12.85013,579.1238
12.85229,579.1238
12.85468,579.1539
12.85772,579.1539
12.86057,579.1539
12.8626,579.1539
12.86452,579.1539
12.86654,579.1539
12.86815,579.1539
12.86971,579.1539
12.87136,579.1539
12.87318,579.1539
12.87512,579.1539
12.8772,579.1539
12.87926,579.1539
12.88217,579.1539
12.88424,579.1539
12.88592,579.1539
12.88769,579.1539
12.89002,579.2006
12.89186,579.2006
12.89364,579.2006
12.89525,579.2006
12.89697,579.2006
12.89935,579.2006
12.90105,579.2006
12.90329,579.2006
12.90512,579.2006
12.90669,579.2006
12.90866,579.2006
12.91047,579.2006
12.91212,579.2006
12.91452,579.2006
12.91681,579.2006
12.91873,579.2006
12.92071,579.2006
12.92284,579.0865
12.92447,579.0865
12.92685,579.0865
12.92856,579.0865
12.93023,579.0865
12.93278,579.0865
12.93485,579.0865
12.93662,579.0865
12.93868,579.0865
12.94049,579.0865
12.94219,579.0865
12.94501,579.0865
12.94705,579.0865
12.94882,579.0865
12.95051,579.0865
12.95214,579.0865
12.95365,579.0865
12.95566,579.0865
12.95772,579.0129
12.9599,579.0129
12.96264,579.0129
12.96484,579.0129
12.96661,579.0129
12.96875,579.0129
12.97068,579.0129
12.97232,579.0129
12.97409,579.0129
12.97669,579.0129
12.97835,579.0129
12.98005,579.0129
12.98202,579.0129
12.98416,579.0129
12.98614,579.0129
12.98828,579.0129
12.9904,579.0381
12.99236,579.0381
12.99462,579.0381
12.99637,579.0381
12.99783,579.0381
12.99997,579.0381
13.00171,579.0381
13.00334,579.0381
13.00516,579.0381
13.00726,579.0667
13.02673,579.0667
13.02926,579.0667
13.03097,579.0667
13.03246,579.0667
13.0339,579.0667
13.03572,579.0667
13.03784,579.0667
13.03969,579.0667
13.04172,579.0667
13.04379,579.0667
13.0457,579.0667
13.04788,579.0667
13.04971,579.0667
13.05318,579.0667
13.05595,579.1422
13.0589,579.1422
13.06118,579.1422
13.063,579.1422
13.06463,579.1422
13.068,579.1422
13.07025,579.1422
13.07248,579.1422
13.07437,579.1422
13.07622,579.1422
13.07827,579.1422
13.08025,579.1422
13.08356,579.1422
13.08562,579.1422
13.08746,579.1422
13.08992,579.1449
13.09224,579.1449
13.0947,579.1449
13.09684,579.1449
13.0986,579.1449
13.10081,579.1449
13.10284,579.1449
13.10459,579.1449
13.1062,579.1449
13.10791,579.1449
13.1098,579.1449
13.11153,579.1449
13.11353,579.1449
13.11591,579.1449
13.11812,579.1449
13.1202,579.1449
13.1225,579.1449
13.12474,579.1486
13.12665,579.1486
13.1288,579.1486
13.131,579.1486
13.13308,579.1486
13.13483,579.1486
13.13661,579.1486
13.13881,579.1486
13.14085,579.1486
13.14278,579.1486
13.14542,579.1486
13.14806,579.1486
13.15023,579.1486
13.15209,579.1486
13.15361,579.1486
13.15524,579.1486
13.15735,578.7639
13.159,578.7639
13.16105,578.7639
13.16285,578.7639
13.16454,578.7639
13.16825,578.7639
13.17017,578.7639
13.17216,578.7639
13.17407,578.7639
13.17696,578.7639
13.1792,578.7639
13.18131,578.7639
13.18342,578.7639
13.18551,578.7639
13.18799,578.7639
13.19044,578.1452
